Id,SalePrice
750,97392.59556
751,93169.74866
752,162745.3896
753,203277.7889
754,272865.877
755,149657.07
756,170450.2359
757,213997.8827
758,155812.1911
759,175578.3017
760,289703.201
761,122634.9153
762,99400.08507
763,214348.0003
764,331669.5753
765,266325.9922
766,257828.6555
767,195434.487
768,159348.1512
769,210865.3141
770,534235.4024
771,134972.3696
772,101455.0541
773,108332.6095
774,113059.8761
775,385055.5061
776,160264.315
777,218167.0865
778,140735.7652
779,142592.9099
780,133362.9495
781,171947.9234
782,173482.3858
783,189985.1639
784,163631.8519
785,125621.9978
786,158958.4944
787,135228.6098
788,230678.9902
789,109103.5362
790,183377.326
791,163939.0568
792,142768.0975
793,264508.0689
794,223996.3491
795,192460.2466
796,166721.7051
797,144885.1136
798,103580.7232
799,484833.4614
800,174292.6799
801,197906.5138
802,113199.7738
803,184619.6231
804,576366.7147
805,116109.5808
806,222695.9709
807,135481.1502
808,221503.8231
809,155862.2717
810,104559.7324
811,178862.1249
812,143530.8778
813,55248.78025
814,154900.5769
815,115088.0194
816,219943.1358
817,135680.4939
818,267897.8905
819,155706.3557
820,219695.8232
821,181709.9878
822,91736.43461
823,221471.4089
824,137250.4093
825,229238.1563
826,382125.9726
827,107837.8213
828,187434.5396
829,183574.1631
830,147537.7361
831,166870.5562
832,147495.7076
833,228163.6129
834,164670.247
835,137669.4586
836,128148.4831
837,152560.928
838,100987.9759
839,143424.6905
840,124539.9774
841,138514.6134
842,157293.1821
843,170510.3
844,139855.6381
845,150610.8071
846,169839.9379
847,208694.3546
848,131916.6131
849,237969.191
850,185571.4974
851,135437.4134
852,217185.3733
853,161640.3978
854,160572.593
855,169311.9028
856,129938.7994
857,145479.8141
858,169025.3087
859,151077.5935
860,246425.5808
861,188512.9288
862,130646.6404
863,152992.124
864,140126.0509
865,242056.6727
866,145666.29
867,245463.2508
868,126446.8079
869,167802.9443
870,231334.2955
871,110432.9034
872,200552.1315
873,113924.9207
874,131083.1157
875,66736.68033
876,302518.8501
877,129829.4702
878,343544.4238
879,143649.9501
880,139528.0198
881,158590.7532
882,186446.1306
883,183387.4382
884,118465.0333
885,106261.4677
886,326574.6791
887,141471.8913
888,139727.8098
889,265060.8438
890,147981.1304
891,125685.796
892,166525.3144
893,152165.6915
894,164940.2907
895,116781.9773
896,147610.0671
897,102873.732
898,142942.3752
899,572991.9327
900,137783.4662
901,111216.0284
902,148330.1492
903,178883.8002
904,234820.072
905,124323.1218
906,124056.9496
907,257016.1208
908,246347.0004
909,130688.6861
910,170921.426
911,154681.0773
912,141710.6196
913,87599.46465
914,143445.8249
915,168031.6118
916,75423.91806
917,34008.55991
918,132211.0103
919,233370.8084
920,173077.4576
921,196617.1578
922,145244.7513
923,165143.4716
924,190173.8803
925,206847.1933
926,174335.8587
927,282878.1298
928,176796.7088
929,233306.7011
930,221477.6239
931,200561.2137
932,118163.4596
933,316100.4901
934,185537.0402
935,239244.4688
936,82627.11735
937,178967.6426
938,246776.6427
939,235921.7246
940,242837.6344
941,150834.5215
942,214394.5442
943,148903.6208
944,140961.3252
945,135431.7993
946,127301.4912
947,146804.3312
948,270377.523
949,192222.2223
950,187135.9618
951,134046.9348
952,120185.2162
953,133050.5425
954,169508.7915
955,126542.2134
956,144473.5327
957,122772.7099
958,128852.6157
959,188458.4359
960,155920.3013
961,114355.945
962,270727.1771
963,153097.8564
964,239437.6833
965,218474.9009
966,174710.081
967,159584.9223
968,136812.9811
969,37257.20855
970,137750.7172
971,134424.1959
972,166325.4041
973,106173.4704
974,183930.1009
975,165191.0971
976,160840.8511
977,85205.74349
978,196986.8133
979,106364.6505
980,139439.7392
981,177523.4094
982,331193.4235
983,161469.8972
984,254538.3082
985,125426.4826
986,122297.8543
987,115008.8982
988,434729.8772
989,195472.2235
990,194324.8855
991,328150.3374
992,166227.0113
993,185540.2335
994,168585.2709
995,334093.2212
996,120560.0994
997,138370.6983
998,180696.736
999,90947.15474
1000,204747.5861
1001,80872.88929
1002,86351.56206
1003,232096.4577
1004,135381.0148
1005,181987.3968
1006,145720.4824
1007,162866.5135
1008,84494.1426
1009,238014.9794
1010,102204.3571
1011,133065.5478
1012,99388.38472
1013,163506.0581
1014,83725.1645
1015,116320.7793
1016,217936.3416
1017,206359.6416
1018,185392.0692
1019,159148.7817
1020,208538.8421
1021,164117.2919
1022,196364.2312
1023,88837.58119
1024,185581.4723
1025,284866.4506
1026,116702.5987
1027,164329.7695
1028,293623.6158
1029,104893.0163
1030,115856.4395
1031,156539.8789
1032,194585.9157
1033,306328.0644
1034,229789.0599
1035,118174.3273
1036,83311.1971
1037,310074.5793
1038,279070.5637
1039,96375.91003
1040,79064.40011
1041,151396.4472
1042,172326.1974
1043,200802.7405
1044,260562.3477
1045,274990.3958
1046,138282.5894
1047,551557.2735
1048,144962.2947
1049,114042.6796
1050,83015.79551
1051,176078.395
1052,194619.3428
1053,161208.2575
1054,142034.4694
1055,249261.563
1056,174521.1071
1057,195174.7273
1058,241443.7393
1059,332634.4119
1060,217306.7719
1061,213860.9809
1062,80212.79396
1063,90790.38896
1064,111948.2916
1065,152317.9762
1066,324097.0897
1067,169918.6041
1068,163233.2074
1069,149335.4005
1070,134570.0425
1071,135613.1504
1072,150135.7283
1073,90150.42373
1074,157688.5217
1075,185755.7843
1076,215793.6242
1077,167541.4334
1078,139055.9541
1079,149391.5845
1080,129963.6766
1081,142718.9612
1082,128615.0119
1083,194018.187
1084,159213.4899
1085,183784.2886
1086,146548.9151
1087,85211.54645
1088,249750.6427
1089,132829.9441
1090,195112.0965
1091,92519.43939
1092,159212.7602
1093,137084.6644
1094,144237.7574
1095,130945.055
1096,168938.8652
1097,126406.3417
1098,165297.9969
1099,128089.5436
1100,153805.4827
1101,58486.62183
1102,120061.3024
1103,130461.289
1104,159137.4591
1105,103294.9274
1106,323573.1751
1107,179545.6381
1108,271040.949
1109,177023.6595
1110,276660.2062
1111,189731.2929
1112,194379.7904
1113,128589.3965
1114,134559.5611
1115,115298.7544
1116,313906.1641
1117,182233.9883
1118,130049.5707
1119,139751.8629
1120,131922.3903
1121,117118.0426
1122,209362.9826
1123,109075.2425
1124,117231.9128
1125,161320.7457
1126,112701.5433
1127,176039.68
1128,255807.5599
1129,206436.3849
1130,138486.354
1131,133988.0124
1132,94888.90143
1133,116469.3729
1134,225831.3894
1135,169650.1656
1136,100078.8512
1137,115423.9129
1138,92966.98841
1139,192615.038
1140,140383.304
1141,132352.0755
1142,194377.5242
1143,425673.1386
1144,79181.5066
1145,80124.31598
1146,145513.3442
1147,181806.99
1148,172875.7704
1149,114076.0981
1150,143032.0464
1151,124270.4574
1152,149058.9187
1153,227474.2452
1154,115576.1119
1155,198106.7675
1156,214601.6996
1157,177306.4937
1158,212731.584
1159,231749.9626
1160,186882.2797
1161,143066.3834
1162,222006.277
1163,130311.3306
1164,107741.2655
1165,190477.7974
1166,230916.0875
1167,238971.9528
1168,173764.0611
1169,234054.0812
1170,621971.0817
1171,169032.9573
1172,162945.4887
1173,168285.2424
1174,198524.6836
1175,237207.5953
1176,282461.2437
1177,117651.417
1178,113572.2192
1179,154410.0465
1180,92425.95678
1181,248688.2718
1182,389010.0691
1183,742421.1047
1184,118520.6679
1185,184104.7219
1186,102865.019
1187,94269.21221
1188,259210.4124
1189,193197.566
1190,186909.2
1191,165703.2341
1192,172736.3362
1193,124214.8915
1194,163191.3076
1195,158986.4963
1196,173624.2407
1197,218586.5478
1198,143163.686
1199,175113.2494
1200,141983.6077
1201,114702.8178
1202,194132.083
1203,115976.8595
1204,200441.3431
1205,147876.6256
1206,268925.4781
1207,107258.0746
1208,204069.6355
1209,133859.7121
1210,284889.5938
1211,187899.0339
1212,162093.6124
1213,106813.0322
1214,142563.3973
1215,133051.8044
1216,120513.9676
1217,111486.3639
1218,224789.4661
1219,79854.55558
1220,90693.45549
1221,115908.2369
1222,128493.0553
1223,142753.0236
1224,136899.1757
1225,184523.1188
1226,144154.0608
1227,211179.7213
1228,143584.2547
1229,365012.802
1230,126276.024
1231,189425.9164
1232,131021.2404
1233,99665.01253
1234,139878.5323
1235,129503.8349
1236,138190.2142
1237,174008.3177
1238,193177.6333
1239,138146.5546
1240,255480.8773
1241,215938.7497
1242,244169.843
1243,166011.1343
1244,462044.3775
1245,226679.7032
1246,175519.9116
1247,191596.7387
1248,166191.6442
1249,128651.538
1250,123688.0239
1251,240339.7861
1252,169173.7993
1253,123327.8025
1254,292167.2272
1255,164238.8278
1256,128401.7875
1257,296426.2911
1258,97697.7832
1259,186232.1421
1260,148225.5414
1261,182420.9706
1262,126558.5406
1263,159396.3947
1264,178818.7229
1265,179092.3033
1266,181055.5066
1267,120559.8762
1268,375658.4874
1269,378531.5365
1270,143091.2435
1271,257322.9567
1272,184257.1441
1273,136070.4855
1274,177444.975
1275,139198.9679
1276,136172.3892
1277,161343.2193
1278,196576.3654
1279,235766.0061
1280,66557.09544
1281,214124.758
1282,177706.4087
1283,150896.3711
1284,137971.8993
1285,166380.9615
1286,130003.7822
1287,144176.6889
1288,188059.0961
1289,272615.7317
1290,276663.7773
1291,177307.4895
1292,119248.5703
1293,106236.29
1294,163310.0451
1295,114323.9257
1296,134247.7378
1297,154331.861
1298,138104.5089
1299,159309.1099
1300,150078.4198
1301,222168.8114
1302,175033.9823
1303,291902.8663
1304,221114.1835
1305,128357.1836
1306,318383.4571
1307,200854.4521
1308,135071.1831
1309,145476.8267
1310,175583.9073
1311,332968.0306
1312,193441.7195
1313,296807.6383
1314,331023.7299
1315,111419.6127
1316,203688.9063
1317,286435.1728
1318,208224.5208
1319,273684.7984
1320,111406.7535
1321,155545.5468
1322,71939.14592
1323,197466.1756
1324,83786.87675
1325,169392.3889
1326,54744.7339
1327,78592.97826
1328,126355.9864
1329,254320.3539
1330,177854.1095
1331,227489.199
1332,130619.806
1333,105482.7722
1334,126505.6959
1335,122524.3157
1336,164235.128
1337,133158.5153
1338,51576.14692
1339,205165.7083
1340,123747.9677
1341,118927.4245
1342,156771.5681
1343,225739.967
1344,176100.0789
1345,157851.5024
1346,100620.0459
1347,261440.2601
1348,276519.0466
1349,211329.9974
1350,120288.4505
1351,197169.9499
1352,164837.3225
1353,132725.2076
1354,405403.5696
1355,228815.9652
1356,170158.3882
1357,106228.7273
1358,149856.8257
1359,176214.2839
1360,311990.0884
1361,188264.1912
1362,257482.3149
1363,103524.1443
1364,155183.0849
1365,140349.7739
1366,214060.6679
1367,197034.3186
1368,124916.9209
1369,138321.4504
1370,229479.5629
1371,104293.7748
1372,161878.9973
1373,268253.0557
1374,460776.3105
1375,252360.7388
1376,237888.6878
1377,91139.04731
1378,116042.9755
1379,91200.15008
1380,167112.4263
1381,59142.4701
1382,232975.7092
1383,154722.3419
1384,115302.9779
1385,101809.0347
1386,125089.4474
1387,247559.699
1388,135018.0379
1389,374599.3269
1390,130100.1406
1391,220177.1427
1392,126897.0352
1393,123670.7008
1394,161813.7913
1395,240696.445
1396,277201.4267
1397,158250.104
1398,136978.623
1399,138648.6137
1400,134592.2242
1401,118879.0093
1402,185154.1307
1403,192367.9658
1404,277437.4424
1405,103647.7319
1406,273132.4527
1407,130228.1662
1408,111075.3924
1409,125859.3869
1410,210558.444
1411,217072.5932
1412,139276.6726
1413,89734.63646
1414,254189.9761
1415,205736.2869
1416,177889.9402
1417,121498.8742
1418,330739.7968
1419,129718.0465
1420,222526.4661
1421,179501.6867
1422,127108.1737
1423,135545.5322
1424,272841.0857
1425,135583.2772
1426,143859.1485
1427,265501.4567
1428,137799.9565
1429,117174.0549
1430,176900.441
1431,187488.3457
1432,143567.9961
1433,74747.30661
1434,186984.587
1435,159297.2465
1436,172206.4126
1437,119021.4737
1438,390158.4716
1439,147507.571
1440,193277.6228
1441,189310.1663
1442,146010.5618
1443,312909.1022
1444,119730.9027
1445,180035.9196
1446,129433.4525
1447,153964.7894
1448,244533.3006
1449,110817.6414
1450,91165.97613
1451,135599.862
1452,279359.7331
1453,143580.5807
1454,85988.43924
1455,191968.5745
1456,172289.5083
1457,207175.0434
1458,263843.5784
1459,144928.9105
1460,149715.4944
